Dataset,Model,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,CleanSAE,CleanSSE,CleanMAE,CleanRMSE,CleanMedianAbsoluteError,CleanR2,ContaminatedTrainingMAE,ContaminatedTrainingRMSE,PredictionRMSEFromCleanFit,StandardizedSlopeL2Shift
Concrete Strength,OLS,0.2,20,28,837,167,223.3212764,8624.826409,129912.005,10.3044521,12.45838977,9.128557797,0.4212403936,43.16858649,96.83064817,9.85170414,0.5629401397
Concrete Strength,LAD,0.2,20,28,837,167,223.3212764,4924.148523,49466.66421,5.88309262,7.687649657,4.714783189,0.7796253926,40.08296108,97.28641245,0.6882009079,0.05223290046
Concrete Strength,OLS,0.2,20,29,837,167,223.3212764,10036.95758,179629.3246,11.99158612,14.64960414,10.28544552,0.1997491137,42.48147211,93.92161262,12.50821732,1.230288444
Concrete Strength,LAD,0.2,20,29,837,167,223.3212764,4935.980411,49556.85399,5.897228687,7.694654694,4.776227082,0.779223596,38.15988205,94.72345382,0.8963634124,0.08715510327
Concrete Strength,OLS,0.2,20,30,837,167,223.3212764,8987.115134,145975.0334,10.73729407,13.20616024,9.959760857,0.3496794017,42.87949482,95.60291116,10.78180259,0.92869579
Concrete Strength,LAD,0.2,20,30,837,167,223.3212764,4967.613617,50295.42586,5.935022242,7.751781378,4.497249579,0.7759332491,39.51312856,96.13381405,1.15947318,0.1814286635
Hawkins-Bradu-Kass (HBK),OLS,0,0,1,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,1,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,2,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,2,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,3,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,3,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,4,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,4,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,5,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,5,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,6,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,6,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,7,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,7,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,8,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,8,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,9,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,9,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,10,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,10,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,11,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,11,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,12,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,12,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,13,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,13,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,14,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,14,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,15,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,15,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,16,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,16,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,17,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,17,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,18,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,18,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,19,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,19,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,20,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,20,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,21,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,21,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,22,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,22,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,23,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,23,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,24,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,24,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,25,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,25,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,26,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,26,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,27,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,27,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,28,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,28,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,29,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,29,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0,0,30,61,0,9,28.71545354,18.1401238,0.4707451401,0.5453247461,0.4505906103,0.04716395851,0.4707451401,0.5453247461,0,0
Hawkins-Bradu-Kass (HBK),LAD,0,0,30,61,0,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.4668075038,0.5543605462,0,0
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,1,61,3,9,30.09081523,22.17925659,0.493292053,0.6029878692,0.4137521898,-0.1649972895,0.8366870526,1.858631841,0.2573233214,0.4145051571
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,1,61,3,9,28.55306903,19.36987282,0.4680830988,0.5635058994,0.476965924,-0.01743037393,0.8186547337,1.865983241,0.06632774807,0.1073643666
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,2,61,3,9,29.69469627,19.96362935,0.4867982995,0.5720774531,0.4862427908,-0.0486182881,0.6275459518,0.9944681292,0.1728974657,0.2795931039
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,2,61,3,9,28.51595442,18.8844231,0.4674746626,0.5563997722,0.4219373219,0.008068569447,0.6151297294,1.018153325,0.03103355982,0.05080555891
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,3,61,3,9,31.59994979,24.91326685,0.5180319638,0.6390729306,0.5039199276,-0.3086051025,0.7749029573,1.972869623,0.3332193451,0.4748235447
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,3,61,3,9,28.56271186,19.00059897,0.4682411781,0.5581086175,0.4550847458,0.001966265186,0.7186952226,1.995472766,0.06930686968,0.1291526692
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,4,61,3,9,47.86157234,59.4004858,0.7846159399,0.986802136,0.6340746563,-2.120095782,1.081716623,2.051542923,0.822435029,1.771266926
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,4,61,3,9,28.51403509,18.96793675,0.4674431982,0.5576287141,0.442843952,0.003681894811,0.8685884688,2.179627916,0.02353144981,0.0454446979
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,5,61,3,9,43.42800509,44.04037294,0.7119345096,0.8496901358,0.5643586892,-1.313283806,0.9805197147,1.839322303,0.6516089688,1.14655477
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,5,61,3,9,28.79105223,18.73240875,0.4719844627,0.5541558157,0.4895641321,0.0160533412,0.8199856579,1.923091132,0.1611542607,0.2799505847
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,6,61,3,9,29.65153742,18.98121743,0.4860907773,0.557823896,0.494371682,0.002984308016,0.548225555,0.7759814161,0.1174241042,0.1986263415
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,6,61,3,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.5289422815,0.8006440679,2.342031517e-16,2.100090372e-16
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,7,61,3,9,31.21882007,21.09645851,0.5117839356,0.5880846725,0.5257669349,-0.1081217657,0.6330093073,0.9032309917,0.2201465499,0.390895172
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,7,61,3,9,28.63834012,18.65572422,0.4694809856,0.5530203835,0.4476960285,0.02008130628,0.6106899712,0.9355025607,0.1329464761,0.244957294
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,8,61,3,9,28.64154166,18.39279688,0.4695334698,0.5491095158,0.4555528881,0.03389194217,0.5952441568,0.9280590367,0.06435978307,0.1149096529
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,8,61,3,9,28.63418367,18.67543201,0.4694128471,0.5533124101,0.4552295918,0.01904612609,0.594611504,0.9303781282,0.1314289609,0.2428302258
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,9,61,3,9,31.92051571,23.70477224,0.5232871427,0.6233801598,0.4748281427,-0.2451271887,0.6824258578,1.251215295,0.3020326886,0.4271076856
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,9,61,3,9,28.51595442,18.8844231,0.4674746626,0.5563997722,0.4219373219,0.008068569447,0.6413894129,1.287694562,0.03103355982,0.05080555891
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,10,61,3,9,29.40065119,20.09536166,0.4819778883,0.5739618091,0.4215895096,-0.05553771659,0.6214043797,1.193229339,0.1790337388,0.2103936728
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,10,61,3,9,28.6641594,18.85745447,0.4699042524,0.5560023362,0.4638410752,0.009485135336,0.6049602512,1.203783262,0.09477354241,0.1875105517
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,11,61,3,9,59.28535072,80.29008695,0.9718909953,1.147271081,0.9589631814,-3.217352068,1.38725522,2.5378364,1.009381917,1.849258548
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,11,61,3,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,1.001883986,2.72422772,3.803744179e-16,5.75551866e-16
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,12,61,3,9,48.09867073,56.67750241,0.7885027989,0.9639187641,0.7035150736,-1.977067171,1.136696439,2.383583698,0.7948335078,1.268837248
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,12,61,3,9,28.81918873,19.02171417,0.4724457169,0.5584186421,0.5089749818,0.0008571586783,0.9036323287,2.489523964,0.1116203631,0.1738722856
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,13,61,3,9,36.97384518,30.86814531,0.6061286096,0.7113614897,0.5984234783,-0.6213936415,0.904758548,1.87061753,0.4567888903,0.8937387736
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,13,61,3,9,28.70596058,18.77823611,0.4705895177,0.5548332509,0.4691814426,0.0136461932,0.8140655224,1.910755296,0.1082781199,0.2254531792
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,14,61,3,9,39.28658265,36.46575753,0.6440423385,0.773174821,0.6721898911,-0.9154162586,1.190158738,2.876517504,0.5481060346,1.1053022
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,14,61,3,9,28.73800842,18.88411502,0.4711148921,0.5563952336,0.46400187,0.008084751845,1.055652407,2.917953814,0.1169900544,0.2341628924
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,15,61,3,9,33.25308234,25.46179026,0.5451324975,0.6460699635,0.4797005773,-0.3374170821,0.7129115711,1.159183709,0.3464495909,0.7340591188
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,15,61,3,9,28.66911097,18.80903929,0.4699854257,0.5552881292,0.4564892927,0.01202821191,0.6694312892,1.204111498,0.1319931756,0.2494452614
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,16,61,3,9,29.19105224,18.83911105,0.4785418401,0.5557318473,0.494120411,0.01044864968,0.6592474327,1.086546066,0.1070458193,0.1933343389
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,16,61,3,9,28.65814248,18.60282412,0.4698056145,0.5522357557,0.4633475152,0.0228599598,0.6486891674,1.089408111,0.1045789517,0.2201532364
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,17,61,3,9,34.07173168,26.87502044,0.5585529784,0.6637575654,0.5409320499,-0.411649026,0.8048688676,1.499443428,0.3784111876,0.7324951176
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,17,61,3,9,28.81194451,18.66723733,0.4723269592,0.5531910014,0.4468941812,0.0194765638,0.7537421749,1.538862318,0.09225911349,0.1755846837
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,18,61,3,9,41.18198278,40.61578233,0.6751144718,0.8159855987,0.6369478149,-1.133402268,0.9135169226,2.009171154,0.6070036397,0.9684080231
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,18,61,3,9,28.63418367,18.67543201,0.4694128471,0.5533124101,0.4552295918,0.01904612609,0.7495566748,2.084414209,0.1314289609,0.2428302258
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,19,61,3,9,31.74845786,24.77626306,0.5204665223,0.6373133036,0.4379286411,-0.3014087822,1.21675674,3.468197974,0.3298320304,0.5870426676
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,19,61,3,9,28.56473175,18.35389386,0.468274291,0.5485284915,0.4616534741,0.03593537903,1.178607128,3.48004988,0.1113307171,0.1387017776
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,20,61,3,9,37.57950986,34.79600842,0.6160575386,0.7552657596,0.5284000583,-0.8277102899,0.8604666087,1.792216381,0.5225392702,0.7551134905
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,20,61,3,9,28.65551843,19.67092627,0.4697625971,0.5678681196,0.4539512697,-0.03324363888,0.7524109889,1.837778013,0.08118270713,0.11698585
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,21,61,3,9,31.98901764,24.13934249,0.5244101253,0.6290683,0.5268218782,-0.2679536149,0.674983746,1.159085058,0.3136046037,0.5878123533
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,21,61,3,9,28.96808419,18.87918047,0.474886626,0.556322534,0.4854230502,0.008343945783,0.6462232447,1.18050916,0.1712450786,0.3065678081
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,22,61,3,9,28.87475163,18.48115502,0.4733565842,0.5504268838,0.4536584355,0.02925080419,0.5446343283,0.715629306,0.07477082134,0.1261704918
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,22,61,3,9,28.51052632,18.5223333,0.4673856773,0.5510397519,0.4532616753,0.02708785585,0.5394880227,0.7203639538,0.07978590484,0.1119146364
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,23,61,3,9,31.4835845,25.08953498,0.516124336,0.641329753,0.4138780254,-0.3178638391,0.866910727,2.03849376,0.337527441,0.6551960053
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,23,61,3,9,28.77746032,20.15493132,0.4717616445,0.5748118911,0.4677777778,-0.05866669857,0.8281445562,2.048831535,0.1161004375,0.2070546054
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,24,61,3,9,34.29278626,31.43539503,0.5621768239,0.7178679159,0.4117947675,-0.6511892474,0.9222572459,2.310869456,0.466856794,0.7715539354
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,24,61,3,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.8420939237,2.363765316,3.199762057e-15,5.152454631e-15
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,25,61,3,9,38.32694652,36.30574084,0.6283105987,0.7714765578,0.5784534338,-0.907011152,0.8747563301,1.643957079,0.5457077978,0.9741996343
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,25,61,3,9,28.55306903,19.36987282,0.4680830988,0.5635058994,0.476965924,-0.01743037393,0.7645102947,1.70281948,0.06632774807,0.1073643666
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,26,61,3,9,60.14304053,83.49148913,0.985951484,1.169920056,0.9041469801,-3.385510313,1.512517474,3.185183645,1.035052587,1.484808021
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,26,61,3,9,28.93867,20.14684822,0.4744044262,0.574696616,0.4363546668,-0.05824212247,1.098961308,3.327763682,0.1075090152,0.155869011
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,27,61,3,9,29.97841712,20.16008637,0.491449461,0.5748853965,0.4711222424,-0.05893747504,0.7794208533,1.824493992,0.1819729114,0.3204157619
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,27,61,3,9,28.55453825,19.34337513,0.4681071845,0.5631203338,0.4572091444,-0.01603854507,0.7602145399,1.832964584,0.06891499239,0.1063717978
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,28,61,3,9,40.70649391,44.03774128,0.6673195723,0.8496647485,0.5625691705,-1.313145574,0.9248862972,1.875512928,0.6515758638,1.362623443
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,28,61,3,9,28.51403509,18.96793675,0.4674431982,0.5576287141,0.442843952,0.003681894811,0.7724284074,1.955044446,0.02353144981,0.0454446979
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,29,61,3,9,30.11068775,19.44671608,0.493617832,0.5646225502,0.5261045989,-0.02146667637,0.6611522231,1.149147963,0.1463541784,0.05039351757
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,29,61,3,9,28.47525773,18.74625252,0.4668075038,0.5543605462,0.4809278351,0.01532617713,0.6343418949,1.170133298,2.979899319e-16,5.266250203e-16
Hawkins-Bradu-Kass (HBK),OLS,0.05,5,30,61,3,9,37.69637742,35.53834906,0.6179734003,0.7632796907,0.5780645423,-0.8667027975,0.9730000943,2.0950303,0.5340569329,0.9395920489
Hawkins-Bradu-Kass (HBK),LAD,0.05,5,30,61,3,9,28.74507756,19.81947308,0.4712307797,0.570008241,0.4450622024,-0.04104627335,0.8494251497,2.137863354,0.1075469209,0.2042087429
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,1,61,6,9,84.70138935,165.6711377,1.388547366,1.648004942,1.35186972,-7.702114317,2.043260965,4.367502557,1.555165975,2.611269208
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,1,61,6,9,30.01891051,22.17861855,0.4921132871,0.6029791958,0.4336634804,-0.1649637752,1.368588827,4.576533181,0.3168830843,0.5163372054
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,2,61,6,9,43.75979822,47.42189856,0.7173737413,0.8817075326,0.6632408605,-1.490903293,1.536361216,3.385737101,0.6928413198,1.250598429
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,2,61,6,9,28.56473175,18.35389386,0.468274291,0.5485284915,0.4616534741,0.03593537903,1.347205847,3.460576392,0.1113307171,0.1387017776
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,3,61,6,9,44.04682295,47.87800307,0.7220790647,0.8859375239,0.673905952,-1.514860837,1.400853927,2.940637647,0.6982164547,1.431821775
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,3,61,6,9,29.73107574,21.19954694,0.4873946842,0.5895197676,0.4501064585,-0.1135366336,1.243124966,2.996214582,0.1942792281,0.3359981809
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,4,61,6,9,56.10406697,76.16117019,0.9197388028,1.117382555,0.8247460333,-3.000474789,1.418221998,2.532248157,0.9752767274,1.824105792
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,4,61,6,9,28.77380872,18.96351985,0.4717017823,0.5575637852,0.4515038864,0.003913899171,1.141748597,2.68945745,0.1460042673,0.2760481556
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,5,61,6,9,34.68978181,28.40522511,0.5686849478,0.6823924297,0.501938423,-0.4920252229,1.009798761,2.092925022,0.4102198793,0.7059897688
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,5,61,6,9,29.20428909,21.68391174,0.4787588375,0.5962163726,0.4488982162,-0.1389785899,0.9011744494,2.146448081,0.1567591256,0.3000485285
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,6,61,6,9,32.61151908,24.9852566,0.5346150669,0.639995602,0.5080739694,-0.3123864679,0.9985890812,2.130254468,0.33498551,0.531962323
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,6,61,6,9,28.51217151,19.10935152,0.4674126477,0.5597035445,0.4343015214,-0.00374611876,0.9498494167,2.157517503,0.03664430195,0.05140047903
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,7,61,6,9,35.66962152,35.55795193,0.5847478937,0.7634901733,0.4432308148,-0.8677324661,0.7988477336,1.466942881,0.5343577135,0.9705342592
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,7,61,6,9,28.66168919,18.82797697,0.4698637572,0.5555676018,0.4337837838,0.01103348343,0.7304956357,1.542436525,0.1248350367,0.2329971678
